gene_ids,feature_is_filtered,feature_name,feature_reference,feature_biotype,n_cells_by_counts,mean_counts,pct_dropout_by_counts,total_counts
ENSG00000137815,False,RTF1,NCBITaxon:9606,gene,20537,0.4022483,70.66520018854719,28161.0
ENSG00000137817,False,PARP6,NCBITaxon:9606,gene,37175,0.94909227,46.89968432630091,66445.0
ENSG00000137818,False,RPLP1,NCBITaxon:9606,gene,18798,0.39333513,73.14916653573111,27537.0
ENSG00000137819,False,PAQR5,NCBITaxon:9606,gene,305,0.004399434,99.56434172749218,308.0
ENSG00000137821,False,LRRC49,NCBITaxon:9606,gene,29996,0.79671186,57.15408018968991,55777.0
ENSG00000137822,False,TUBGCP4,NCBITaxon:9606,gene,10472,0.1809196,85.04192318130525,12666.0
ENSG00000137824,False,RMDN3,NCBITaxon:9606,gene,15492,0.27427903,77.87141653216015,19202.0
ENSG00000137825,False,ITPKA,NCBITaxon:9606,gene,3784,0.05804968,94.5949806453456,4064.0
ENSG00000137831,False,UACA,NCBITaxon:9606,gene,17059,0.39863446,75.63313288291505,27908.0
ENSG00000137834,False,SMAD6,NCBITaxon:9606,gene,10683,0.2168864,84.74053335999658,15184.0
ENSG00000137841,False,PLCB2,NCBITaxon:9606,gene,327,0.0047279634,99.53291719636047,331.0
ENSG00000137842,False,TMEM62,NCBITaxon:9606,gene,16954,0.33744234,75.78311359968004,23624.0
ENSG00000137843,False,PAK6,NCBITaxon:9606,gene,1277,0.019097544,98.17594880658201,1337.0
ENSG00000137845,False,ADAM10,NCBITaxon:9606,gene,42876,1.4021341,38.75644559985145,98162.0
ENSG00000137857,False,DUOX1,NCBITaxon:9606,gene,5134,0.08597466,92.66665714408148,6019.0
ENSG00000137860,False,SLC28A2,NCBITaxon:9606,gene,3037,0.052664656,95.66198631604507,3687.0
ENSG00000137868,False,STRA6,NCBITaxon:9606,gene,128,0.0018711879,99.81716636432458,131.0
ENSG00000137869,False,CYP19A1,NCBITaxon:9606,gene,269,0.004085189,99.6157636875259,286.0
ENSG00000137871,False,ZNF280D,NCBITaxon:9606,gene,55034,2.7397192,21.39010698624463,191805.0
ENSG00000137872,False,SEMA6D,NCBITaxon:9606,gene,30045,0.80689627,57.08408918853291,56490.0
ENSG00000137875,False,BCL2L10,NCBITaxon:9606,gene,34,0.0004999357,99.95143481552373,35.0
ENSG00000137876,False,RSL24D1,NCBITaxon:9606,gene,4905,0.07987545,92.99375794540701,5592.0
ENSG00000137877,False,SPTBN5,NCBITaxon:9606,gene,1038,0.015583711,98.51733348569469,1091.0
ENSG00000137878,False,GCOM1,NCBITaxon:9606,gene,179,0.0027710723,99.74431858761015,194.0
ENSG00000137880,False,GCHFR,NCBITaxon:9606,gene,881,0.01322687,98.74159036695282,926.0
ENSG00000137936,False,BCAR3,NCBITaxon:9606,gene,51962,2.560628,25.778114242454542,179267.0
ENSG00000137941,False,TTLL7,NCBITaxon:9606,gene,21937,0.50097847,68.66545729834735,35073.0
ENSG00000137942,False,FNBP1L,NCBITaxon:9606,gene,27974,0.76508737,60.04228027824994,53563.0
ENSG00000137944,False,KYAT3,NCBITaxon:9606,gene,17220,0.37473753,75.40316245054207,26235.0
ENSG00000137947,False,GTF2B,NCBITaxon:9606,gene,12902,0.25006786,81.57094087902983,17507.0
ENSG00000137948,False,BRDT,NCBITaxon:9606,gene,535,0.007841849,99.23581253838792,549.0
ENSG00000137955,False,RABGGTB,NCBITaxon:9606,gene,6769,0.10915739,90.33124312588382,7642.0
ENSG00000137959,False,IFI44L,NCBITaxon:9606,gene,4476,0.10351526,93.60653630247539,7247.0
ENSG00000137960,False,GIPC2,NCBITaxon:9606,gene,7067,0.1274836,89.905583567827,8925.0
ENSG00000137962,False,ARHGAP29,NCBITaxon:9606,gene,25839,0.87614447,63.09188818580469,61338.0
ENSG00000137965,False,IFI44,NCBITaxon:9606,gene,7385,0.13022612,89.45135625419589,9117.0
ENSG00000137968,False,SLC44A5,NCBITaxon:9606,gene,11529,0.24731106,83.53211729920439,17314.0
ENSG00000137975,False,CLCA2,NCBITaxon:9606,gene,68,0.0009855876,99.90286963104744,69.0
ENSG00000137976,False,DNASE2B,NCBITaxon:9606,gene,171,0.002571098,99.75574568983988,180.0
ENSG00000137992,False,DBT,NCBITaxon:9606,gene,24343,0.5485009,65.22875630276108,38400.0
ENSG00000137996,False,RTCA,NCBITaxon:9606,gene,13405,0.23669814,80.85246182633661,16571.0
ENSG00000138002,False,IFT172,NCBITaxon:9606,gene,33361,0.81135285,52.34755531431673,56802.0
ENSG00000138018,False,SELENOI,NCBITaxon:9606,gene,19348,0.3969061,72.36355325743833,27787.0
ENSG00000138028,False,CGREF1,NCBITaxon:9606,gene,1883,0.028382065,97.31034581268123,1987.0
ENSG00000138029,False,HADHB,NCBITaxon:9606,gene,38066,1.0663201,45.626990815466584,74652.0
ENSG00000138030,False,KHK,NCBITaxon:9606,gene,1545,0.023154166,97.79314088188661,1621.0
ENSG00000138031,False,ADCY3,NCBITaxon:9606,gene,25034,0.58032537,64.24174034766959,40628.0
ENSG00000138032,False,PPM1B,NCBITaxon:9606,gene,46534,1.7874987,33.53140310531503,125141.0
ENSG00000138035,False,PNPT1,NCBITaxon:9606,gene,23538,0.49310803,66.37860846462598,34522.0
ENSG00000138036,False,DYNC2LI1,NCBITaxon:9606,gene,33691,0.83472127,51.87618734734105,58438.0
ENSG00000138039,False,LHCGR,NCBITaxon:9606,gene,212,0.003271008,99.6971817909126,229.0
ENSG00000138050,False,THUMPD2,NCBITaxon:9606,gene,18189,0.38199374,74.01905469296804,26743.0
ENSG00000138061,False,CYP1B1,NCBITaxon:9606,gene,772,0.011998457,98.89728463483266,840.0
ENSG00000138068,False,SULT6B1,NCBITaxon:9606,gene,249,0.0038280792,99.64433144310017,268.0
ENSG00000138069,False,RAB1A,NCBITaxon:9606,gene,44550,1.3691239,36.36532445828393,95851.0
ENSG00000138071,False,ACTR2,NCBITaxon:9606,gene,26857,0.6153637,61.63778942707366,43081.0
ENSG00000138073,False,PREB,NCBITaxon:9606,gene,3043,0.045908384,95.65341598937279,3214.0
ENSG00000138074,False,SLC5A6,NCBITaxon:9606,gene,3563,0.054435857,94.91065434444143,3811.0
ENSG00000138075,False,ABCG5,NCBITaxon:9606,gene,630,0.009713037,99.10011569941007,680.0
ENSG00000138078,False,PREPL,NCBITaxon:9606,gene,37508,0.989887,46.42403119598909,69301.0
ENSG00000138079,False,SLC3A1,NCBITaxon:9606,gene,2759,0.04416575,96.05907811852762,3092.0
ENSG00000138080,False,EMILIN1,NCBITaxon:9606,gene,4997,0.07813281,92.86234626976531,5470.0
ENSG00000138081,False,FBXO11,NCBITaxon:9606,gene,53973,2.4912226,22.905626419460358,174408.0
ENSG00000138083,False,SIX3,NCBITaxon:9606,gene,138,0.0021854334,99.80288248653744,153.0
ENSG00000138085,False,ATRAID,NCBITaxon:9606,gene,4588,0.0708766,93.44655687125942,4962.0
ENSG00000138092,False,CENPO,NCBITaxon:9606,gene,5860,0.097601734,91.62964761673499,6833.0
ENSG00000138095,False,LRPPRC,NCBITaxon:9606,gene,34336,0.946764,50.954877230070416,66282.0
ENSG00000138100,False,TRIM54,NCBITaxon:9606,gene,858,0.012441258,98.77444328586324,871.0
ENSG00000138101,False,DTNB,NCBITaxon:9606,gene,44253,1.5051922,36.78955562856204,105377.0
ENSG00000138107,False,ACTR1A,NCBITaxon:9606,gene,14864,0.25918096,78.76844405719264,18145.0
ENSG00000138109,False,CYP2C9,NCBITaxon:9606,gene,17,0.00024282592,99.97571740776185,17.0
ENSG00000138111,False,MFSD13A,NCBITaxon:9606,gene,5319,0.08251796,92.40240540501935,5777.0
ENSG00000138115,False,CYP2C8,NCBITaxon:9606,gene,815,0.012712651,98.83586396034796,890.0
ENSG00000138119,False,MYOF,NCBITaxon:9606,gene,2298,0.05662129,96.71756488451486,3964.0
ENSG00000138131,False,LOXL4,NCBITaxon:9606,gene,1441,0.022511391,97.9416932108729,1576.0
ENSG00000138134,False,STAMBPL1,NCBITaxon:9606,gene,13367,0.28376353,80.90674056192775,19866.0
ENSG00000138135,False,CH25H,NCBITaxon:9606,gene,460,0.011527089,99.34294162179148,807.0
ENSG00000138136,False,LBX1,NCBITaxon:9606,gene,0,0.0,100.0,0.0
ENSG00000138138,False,ATAD1,NCBITaxon:9606,gene,28211,0.67017096,59.70375237469467,46918.0
ENSG00000138152,False,BTBD16,NCBITaxon:9606,gene,160,0.0023711238,99.77145795540572,166.0
ENSG00000138160,False,KIF11,NCBITaxon:9606,gene,1188,0.019126112,98.30307531888757,1339.0
ENSG00000138161,False,CUZD1,NCBITaxon:9606,gene,649,0.01012727,99.0729763316145,709.0
ENSG00000138162,False,TACC2,NCBITaxon:9606,gene,19856,0.46683997,71.63793226585153,32683.0
ENSG00000138166,False,DUSP5,NCBITaxon:9606,gene,180,0.0028710593,99.74289019983145,201.0
ENSG00000138172,False,CALHM2,NCBITaxon:9606,gene,732,0.010841464,98.95442014598123,759.0
ENSG00000138175,False,ARL3,NCBITaxon:9606,gene,32753,0.81712353,53.216015083774934,57206.0
ENSG00000138180,False,CEP55,NCBITaxon:9606,gene,117,0.0016712137,99.83287862989044,117.0
ENSG00000138182,False,KIF20B,NCBITaxon:9606,gene,2094,0.036752418,97.00895599137253,2573.0
ENSG00000138185,False,ENTPD1,NCBITaxon:9606,gene,31309,1.049865,55.27860703623819,73500.0
ENSG00000138190,False,EXOC6,NCBITaxon:9606,gene,28316,0.7905841,59.5537716579297,55348.0
ENSG00000138193,False,PLCE1,NCBITaxon:9606,gene,38596,1.868974,44.86994529274807,130845.0
ENSG00000138207,False,RBP4,NCBITaxon:9606,gene,294,0.0042708796,99.58005399305804,299.0
ENSG00000138231,False,DBR1,NCBITaxon:9606,gene,4765,0.07573312,93.193732234427,5302.0
ENSG00000138246,False,DNAJC13,NCBITaxon:9606,gene,29236,0.7327344,58.23965490151266,51298.0
ENSG00000138271,False,GPR87,NCBITaxon:9606,gene,2867,0.04645117,95.90481223842649,3252.0
ENSG00000138279,False,ANXA7,NCBITaxon:9606,gene,22944,0.47848135,67.2270708051822,33498.0
ENSG00000138286,False,FAM149B1,NCBITaxon:9606,gene,20247,0.43107316,71.0794326443743,30179.0
ENSG00000138303,False,ASCC1,NCBITaxon:9606,gene,31123,0.8265937,55.544287163079034,57869.0
ENSG00000138308,False,PLA2G12B,NCBITaxon:9606,gene,172,0.002685369,99.75431730206117,188.0
ENSG00000138311,False,ZNF365,NCBITaxon:9606,gene,10077,0.2204288,85.60613635389736,15432.0
ENSG00000138315,False,OIT3,NCBITaxon:9606,gene,270,0.0041566086,99.61433529974717,291.0
ENSG00000138316,False,ADAMTS14,NCBITaxon:9606,gene,271,0.0041423244,99.61290691196845,290.0
ENSG00000138326,False,RPS24,NCBITaxon:9606,gene,23951,0.52737504,65.78868431201703,36921.0
ENSG00000138336,False,TET1,NCBITaxon:9606,gene,29408,0.79705465,57.99397220357383,55801.0
ENSG00000138346,False,DNA2,NCBITaxon:9606,gene,9709,0.1751489,86.13178305646417,12262.0
ENSG00000138347,False,MYPN,NCBITaxon:9606,gene,471,0.0068134097,99.32722935622563,477.0
ENSG00000138356,False,AOX1,NCBITaxon:9606,gene,851,0.015540859,98.78444200031424,1088.0
ENSG00000138363,False,ATIC,NCBITaxon:9606,gene,21507,0.4446,69.27966404319444,31126.0
ENSG00000138375,False,SMARCAL1,NCBITaxon:9606,gene,21778,0.4766387,68.8925709551629,33369.0
ENSG00000138376,False,BARD1,NCBITaxon:9606,gene,20706,0.54524416,70.4238026539445,38172.0
ENSG00000138378,False,STAT4,NCBITaxon:9606,gene,2973,0.044137184,95.75340313388278,3090.0
ENSG00000138379,False,MSTN,NCBITaxon:9606,gene,913,0.0139839165,98.69588195803397,979.0
ENSG00000138380,False,CARF,NCBITaxon:9606,gene,24752,0.56104213,64.64454570126699,39278.0
ENSG00000138381,False,ASNSD1,NCBITaxon:9606,gene,4252,0.065520145,93.92649516490737,4587.0
ENSG00000138382,False,METTL5,NCBITaxon:9606,gene,11980,0.21095859,82.88791441100429,14769.0
ENSG00000138385,False,SSB,NCBITaxon:9606,gene,11208,0.19273236,83.99062977617163,13493.0
ENSG00000138386,False,NAB1,NCBITaxon:9606,gene,13870,0.26599437,80.18826150923452,18622.0
ENSG00000138395,False,CDK15,NCBITaxon:9606,gene,460,0.007127655,99.34294162179148,499.0
ENSG00000138398,False,PPIG,NCBITaxon:9606,gene,28940,0.6740705,58.66245768401206,47191.0
ENSG00000138399,False,FASTKD1,NCBITaxon:9606,gene,24057,0.5157765,65.63727520747332,36109.0
ENSG00000138400,False,MDH1B,NCBITaxon:9606,gene,3877,0.063548975,94.46214058192518,4449.0
ENSG00000138411,False,HECW2,NCBITaxon:9606,gene,11376,0.18706167,83.75066062934766,13096.0
ENSG00000138413,False,IDH1,NCBITaxon:9606,gene,22477,0.50689197,67.8941278978417,35487.0
ENSG00000138430,False,OLA1,NCBITaxon:9606,gene,39744,1.312617,43.230156122784216,91895.0
ENSG00000138433,False,CIR1,NCBITaxon:9606,gene,24382,0.5414304,65.17304917939121,37905.0
ENSG00000138434,False,ITPRID2,NCBITaxon:9606,gene,35566,1.0546644,49.197960262251996,73836.0
ENSG00000138435,False,CHRNA1,NCBITaxon:9606,gene,108,0.0015997944,99.84573411989886,112.0
ENSG00000138439,False,FAM117B,NCBITaxon:9606,gene,14946,0.34614122,78.65131625933809,24233.0
ENSG00000138442,False,WDR12,NCBITaxon:9606,gene,14923,0.29701895,78.68416917824851,20794.0
ENSG00000138443,False,ABI2,NCBITaxon:9606,gene,54010,2.3516548,22.85277607164793,164637.0
ENSG00000138448,False,ITGAV,NCBITaxon:9606,gene,49160,2.231156,29.780456798411635,156201.0
ENSG00000138449,False,SLC40A1,NCBITaxon:9606,gene,2621,0.04372295,96.25619563199017,3061.0
ENSG00000138459,False,SLC35A5,NCBITaxon:9606,gene,11810,0.21284406,83.13074033338572,14901.0
ENSG00000138463,False,SLC49A4,NCBITaxon:9606,gene,18456,0.4104758,73.63767515605136,28737.0
ENSG00000138468,False,SENP7,NCBITaxon:9606,gene,44795,1.5735549,36.015369452498966,110163.0
ENSG00000138472,False,GUCA1C,NCBITaxon:9606,gene,112,0.0015997944,99.84002056878401,112.0
ENSG00000138483,False,CCDC54,NCBITaxon:9606,gene,9,0.0001285549,99.98714450999158,9.0
ENSG00000138495,False,COX17,NCBITaxon:9606,gene,7906,0.13435416,88.7071662214858,9406.0
ENSG00000138496,False,PARP9,NCBITaxon:9606,gene,20768,0.45209903,70.33524261166421,31651.0
ENSG00000138587,False,MNS1,NCBITaxon:9606,gene,5447,0.095759116,92.21957176934394,6704.0
ENSG00000138592,False,USP8,NCBITaxon:9606,gene,29777,0.7054236,57.4668971132283,49386.0
ENSG00000138593,False,SECISBP2L,NCBITaxon:9606,gene,36925,0.9987716,47.256781270979445,69923.0
ENSG00000138594,False,TMOD3,NCBITaxon:9606,gene,26098,0.6305475,62.721935751117705,44144.0
ENSG00000138600,False,SPPL2A,NCBITaxon:9606,gene,31541,0.80533934,54.947221071576514,56381.0
ENSG00000138604,False,GLCE,NCBITaxon:9606,gene,5129,0.09704467,92.67379908297505,6794.0
ENSG00000138606,False,SHF,NCBITaxon:9606,gene,4481,0.07207645,93.59939436358182,5046.0
ENSG00000138613,False,APH1B,NCBITaxon:9606,gene,19500,0.4003771,72.14643831507377,28030.0
ENSG00000138614,False,INTS14,NCBITaxon:9606,gene,10105,0.17797711,85.56614149609337,12460.0
ENSG00000138615,False,CILP,NCBITaxon:9606,gene,421,0.006284906,99.39864874516134,440.0
ENSG00000138617,False,PARP16,NCBITaxon:9606,gene,12358,0.2308846,82.34798383065034,16164.0
ENSG00000138621,False,PPCDC,NCBITaxon:9606,gene,26754,0.7068234,61.784913368281224,49484.0
ENSG00000138622,False,HCN4,NCBITaxon:9606,gene,198,0.002928195,99.7171792198146,205.0
ENSG00000138623,False,SEMA7A,NCBITaxon:9606,gene,1936,0.029253382,97.23464126040938,2048.0
ENSG00000138629,False,UBL7,NCBITaxon:9606,gene,3230,0.050093558,95.38630747475325,3507.0
ENSG00000138639,False,ARHGAP24,NCBITaxon:9606,gene,54966,7.3503838,21.487237355197188,514593.0
ENSG00000138640,False,FAM13A,NCBITaxon:9606,gene,41109,1.4550129,41.28040680483937,101864.0
ENSG00000138641,False,HERC3,NCBITaxon:9606,gene,37266,1.1656358,46.769701038437915,81605.0
ENSG00000138642,False,HERC6,NCBITaxon:9606,gene,11095,0.22062878,84.15203759516633,15446.0
ENSG00000138646,False,HERC5,NCBITaxon:9606,gene,5303,0.09635904,92.42525960947879,6746.0
ENSG00000138650,False,PCDH10,NCBITaxon:9606,gene,29440,0.7938836,57.94826379465498,55579.0
ENSG00000138653,False,NDST4,NCBITaxon:9606,gene,614,0.008898856,99.1229699038695,623.0
ENSG00000138658,False,ZGRF1,NCBITaxon:9606,gene,8621,0.16267909,87.68586895970518,11389.0
ENSG00000138660,False,AP1AR,NCBITaxon:9606,gene,10458,0.20337385,85.06192061020725,14238.0
ENSG00000138663,False,COPS4,NCBITaxon:9606,gene,16185,0.3011327,76.88154380151123,21082.0
ENSG00000138668,False,HNRNPD,NCBITaxon:9606,gene,38578,1.0503364,44.895656272764924,73533.0
ENSG00000138669,False,PRKG2,NCBITaxon:9606,gene,923,0.014126755,98.68159808024683,989.0
ENSG00000138670,False,RASGEF1B,NCBITaxon:9606,gene,7938,0.476753,88.66145781256695,33377.0
ENSG00000138674,False,SEC31A,NCBITaxon:9606,gene,36330,0.97484607,48.10667199931438,68248.0
ENSG00000138675,False,FGF5,NCBITaxon:9606,gene,429,0.006199203,99.38722164293162,434.0
ENSG00000138678,False,GPAT3,NCBITaxon:9606,gene,883,0.013926781,98.73873359139539,975.0
ENSG00000138684,False,IL21,NCBITaxon:9606,gene,32,0.0004570841,99.95429159108114,32.0
ENSG00000138685,False,FGF2,NCBITaxon:9606,gene,53171,2.7958834,24.051193417989115,195737.0
ENSG00000138686,False,BBS7,NCBITaxon:9606,gene,11000,0.2002314,84.28773443414418,14018.0
ENSG00000138688,False,KIAA1109,NCBITaxon:9606,gene,59767,3.7614164,14.629547629590478,263333.0
ENSG00000138696,False,BMPR1B,NCBITaxon:9606,gene,66311,9.494379,5.282178005684979,664692.0
ENSG00000138698,False,RAP1GDS1,NCBITaxon:9606,gene,44084,1.7150652,37.03095316316474,120070.0
ENSG00000138709,False,LARP1B,NCBITaxon:9606,gene,30383,0.86326045,56.60129411932752,60436.0
ENSG00000138722,False,MMRN1,NCBITaxon:9606,gene,113,0.0016426459,99.83859218100531,115.0
ENSG00000138735,False,PDE5A,NCBITaxon:9606,gene,28878,0.94902086,58.75101772629233,66440.0
ENSG00000138738,False,PRDM5,NCBITaxon:9606,gene,31846,0.9743033,54.51156279906869,68210.0
ENSG00000138741,False,TRPC3,NCBITaxon:9606,gene,930,0.016983531,98.67159936579583,1189.0
ENSG00000138744,False,NAAA,NCBITaxon:9606,gene,6064,0.10250111,91.3382565098773,7176.0
ENSG00000138750,False,NUP54,NCBITaxon:9606,gene,18845,0.38772157,73.08203231013155,27144.0
ENSG00000138755,False,CXCL9,NCBITaxon:9606,gene,85,0.0016426459,99.8785870388093,115.0
ENSG00000138756,False,BMP2K,NCBITaxon:9606,gene,58200,3.739205,16.867831278835578,261778.0
ENSG00000138757,False,G3BP2,NCBITaxon:9606,gene,18305,0.373352,73.85336171063722,26138.0
ENSG00000138758,False,SEPTIN11,NCBITaxon:9606,gene,46040,1.8046252,34.23702666799983,126340.0
ENSG00000138759,False,FRAS1,NCBITaxon:9606,gene,4821,0.07431901,93.11374251881901,5203.0
ENSG00000138760,False,SCARB2,NCBITaxon:9606,gene,31871,0.78218514,54.47585310460084,54760.0
ENSG00000138764,False,CCNG2,NCBITaxon:9606,gene,11556,0.22685654,83.49355082917911,15882.0
ENSG00000138767,False,CNOT6L,NCBITaxon:9606,gene,29548,0.75474584,57.79399791455384,52839.0
ENSG00000138768,False,USO1,NCBITaxon:9606,gene,31782,0.79156965,54.6029796169064,55417.0
ENSG00000138769,False,CDKL2,NCBITaxon:9606,gene,7991,0.14038195,88.5857532602951,9828.0
ENSG00000138771,False,SHROOM3,NCBITaxon:9606,gene,57258,4.848891,18.213372566384322,339466.0
ENSG00000138772,False,ANXA3,NCBITaxon:9606,gene,218,0.0034138467,99.68861146424031,239.0
ENSG00000138777,False,PPA2,NCBITaxon:9606,gene,46394,1.8300219,33.73137739433501,128118.0
ENSG00000138778,False,CENPE,NCBITaxon:9606,gene,1195,0.022411404,98.29307660443656,1569.0
ENSG00000138780,False,GSTCD,NCBITaxon:9606,gene,20527,0.57526886,70.67948406633433,40274.0
ENSG00000138785,False,INTS12,NCBITaxon:9606,gene,16209,0.33552828,76.8472624948221,23490.0
ENSG00000138792,False,ENPEP,NCBITaxon:9606,gene,582,0.0092416685,99.16867831278836,647.0
ENSG00000138794,False,CASP6,NCBITaxon:9606,gene,7714,0.13271151,88.98141667499893,9291.0
ENSG00000138795,False,LEF1,NCBITaxon:9606,gene,229,0.0038423631,99.67289919867446,269.0
ENSG00000138796,False,HADH,NCBITaxon:9606,gene,13605,0.2524104,80.56678427059379,17671.0
ENSG00000138798,False,EGF,NCBITaxon:9606,gene,11758,0.35628277,83.20501649787884,24943.0
ENSG00000138801,False,PAPSS1,NCBITaxon:9606,gene,27908,0.7093088,60.13655387164507,49658.0
ENSG00000138802,False,SEC24B,NCBITaxon:9606,gene,37971,1.0778185,45.762687654444434,75457.0
ENSG00000138813,False,C4orf17,NCBITaxon:9606,gene,54,0.0007713294,99.92286705994944,54.0
ENSG00000138814,False,PPP3CA,NCBITaxon:9606,gene,62696,4.689583,10.44579982573669,328313.0
ENSG00000138821,False,SLC39A8,NCBITaxon:9606,gene,8990,0.19124684,87.15879386935966,13389.0
ENSG00000138823,False,MTTP,NCBITaxon:9606,gene,5215,0.10838606,92.55095773400562,7588.0
ENSG00000138829,False,FBN2,NCBITaxon:9606,gene,1024,0.017083518,98.5373309145967,1196.0
ENSG00000138834,False,MAPK8IP3,NCBITaxon:9606,gene,36976,0.88557184,47.18393349426502,61998.0
ENSG00000138835,False,RGS3,NCBITaxon:9606,gene,18398,0.41886044,73.72052164721678,29324.0
ENSG00000138867,False,GUCD1,NCBITaxon:9606,gene,4978,0.07813281,92.88948563756088,5470.0
ENSG00000138892,False,TTLL8,NCBITaxon:9606,gene,270,0.0040280535,99.61433529974717,282.0
ENSG00000138942,False,RNF185,NCBITaxon:9606,gene,15088,0.27883556,78.44848519476068,19521.0
ENSG00000138944,False,SHISAL1,NCBITaxon:9606,gene,674,0.009770173,99.03726663714664,684.0
ENSG00000138964,False,PARVG,NCBITaxon:9606,gene,348,0.005170764,99.50292105300747,362.0
ENSG00000139044,False,B4GALNT3,NCBITaxon:9606,gene,2860,0.04806525,95.91481095287749,3365.0
ENSG00000139053,False,PDE6H,NCBITaxon:9606,gene,114,0.0016854976,99.83716379322658,118.0
ENSG00000139055,False,ERP27,NCBITaxon:9606,gene,227,0.0035566855,99.67575597423189,249.0
ENSG00000139083,False,ETV6,NCBITaxon:9606,gene,46741,2.2390978,33.23572683512119,156757.0
ENSG00000139112,False,GABARAPL1,NCBITaxon:9606,gene,10155,0.17177792,85.49472210715766,12026.0
ENSG00000139116,False,KIF21A,NCBITaxon:9606,gene,54332,2.8492908,22.392835206901974,199476.0
ENSG00000139117,False,CPNE8,NCBITaxon:9606,gene,41966,1.93378,40.05627847848133,135382.0
ENSG00000139131,False,YARS2,NCBITaxon:9606,gene,15680,0.29519063,77.60287962976189,20666.0
ENSG00000139132,False,FGD4,NCBITaxon:9606,gene,60652,5.034453,13.365424445428442,352457.0
ENSG00000139133,False,ALG10,NCBITaxon:9606,gene,2219,0.033681385,96.83040751903327,2358.0
ENSG00000139144,False,PIK3C2G,NCBITaxon:9606,gene,849,0.013955348,98.78729877587166,977.0
ENSG00000139146,False,SINHCAF,NCBITaxon:9606,gene,337,0.005499293,99.51863331857332,385.0
ENSG00000139151,False,PLCZ1,NCBITaxon:9606,gene,75,0.001171278,99.89287091659644,82.0
ENSG00000139154,False,AEBP2,NCBITaxon:9606,gene,37697,1.0963876,46.15406590581211,76757.0
ENSG00000139155,False,SLCO1C1,NCBITaxon:9606,gene,52572,3.4147038,24.906797697438897,239060.0
ENSG00000139160,False,ETFBKMT,NCBITaxon:9606,gene,4293,0.06909112,93.86793126598009,4837.0
ENSG00000139163,False,ETNK1,NCBITaxon:9606,gene,33539,0.92068166,52.09330228970561,64456.0
ENSG00000139168,False,ZCRB1,NCBITaxon:9606,gene,11599,0.20797326,83.43213015469439,14560.0
ENSG00000139173,False,TMEM117,NCBITaxon:9606,gene,32635,1.1708494,53.384564841663206,81970.0
ENSG00000139174,False,PRICKLE1,NCBITaxon:9606,gene,7119,0.115128055,89.83130740333387,8060.0
ENSG00000139178,False,C1RL,NCBITaxon:9606,gene,18959,0.43868646,72.91919610335815,30712.0
ENSG00000139180,False,NDUFA9,NCBITaxon:9606,gene,18367,0.3636104,73.76480166835692,25456.0
ENSG00000139182,False,CLSTN3,NCBITaxon:9606,gene,8998,0.15060921,87.14736676712994,10544.0
ENSG00000139187,False,KLRG1,NCBITaxon:9606,gene,10451,0.21135853,85.07191932465825,14797.0
ENSG00000139190,False,VAMP1,NCBITaxon:9606,gene,5831,0.09194532,91.6710708623177,6437.0
ENSG00000139192,False,TAPBPL,NCBITaxon:9606,gene,6569,0.10412947,90.61692068162664,7290.0
ENSG00000139193,False,CD27,NCBITaxon:9606,gene,312,0.0045279893,99.55434301304118,317.0
ENSG00000139194,False,RBP5,NCBITaxon:9606,gene,694,0.0106272055,99.00869888157237,744.0
ENSG00000139197,False,PEX5,NCBITaxon:9606,gene,8236,0.13709666,88.23579825451013,9598.0
ENSG00000139200,False,PIANP,NCBITaxon:9606,gene,1926,0.028910568,97.24892513819651,2024.0
ENSG00000139209,False,SLC38A4,NCBITaxon:9606,gene,2414,0.042423118,96.551871902184,2970.0
ENSG00000139211,False,AMIGO2,NCBITaxon:9606,gene,1194,0.018397635,98.29450499221528,1288.0
ENSG00000139218,False,SCAF11,NCBITaxon:9606,gene,44380,1.4474424,36.608150380665336,101334.0
ENSG00000139219,False,COL2A1,NCBITaxon:9606,gene,27,0.0003856647,99.96143352997471,27.0
ENSG00000139220,False,PPFIA2,NCBITaxon:9606,gene,54707,4.373966,21.857189789884156,306217.0
ENSG00000139223,False,ANP32D,NCBITaxon:9606,gene,118,0.0017426331,99.83145024211173,122.0
ENSG00000139233,False,LLPH,NCBITaxon:9606,gene,5786,0.09528775,91.73534831235985,6671.0
ENSG00000139263,False,LRIG3,NCBITaxon:9606,gene,13184,0.26203772,81.16813552543245,18345.0
ENSG00000139266,False,MARCHF9,NCBITaxon:9606,gene,5142,0.08020397,92.65523004185177,5615.0
ENSG00000139269,False,INHBE,NCBITaxon:9606,gene,72,0.001057007,99.89715607993259,74.0
ENSG00000139278,False,GLIPR1,NCBITaxon:9606,gene,1542,0.02323987,97.79742604522276,1627.0
ENSG00000139287,False,TPH2,NCBITaxon:9606,gene,302,0.004513705,99.56862689082833,316.0
ENSG00000139289,False,PHLDA1,NCBITaxon:9606,gene,2594,0.0419946,96.29476210201545,2940.0
ENSG00000139291,False,TMEM19,NCBITaxon:9606,gene,5922,0.09865874,91.54108757445472,6907.0
ENSG00000139292,False,LGR5,NCBITaxon:9606,gene,594,0.008856004,99.15153765944379,620.0
ENSG00000139304,False,PTPRQ,NCBITaxon:9606,gene,1292,0.022168579,98.1545229899013,1552.0
ENSG00000139318,False,DUSP6,NCBITaxon:9606,gene,2721,0.043922924,96.11335685411876,3075.0
